date,open,high,low,close,volume
2024-04-03,154.92,156.55,154.13,156.37,9970637
2024-04-04,155.08,156.18,151.88,151.94,14688310
2024-04-05,151.58,154.84,151.08,153.94,9807581
2024-04-08,154.01,156.66,153.99,156.14,9565459
2024-04-09,157.35,159.89,156.64,158.14,13950338
2024-04-10,157.76,158.16,156.2,157.66,9905186
2024-04-11,158.34,161.12,157.93,160.79,10314166
2024-04-12,159.35,161.7,158.6,159.19,10147680
2024-04-15,160.41,160.83,156.15,156.33,11875590
2024-04-16,155.79,157.23,155.05,156.0,9065593
2024-04-17,157.16,158.69,156.13,156.88,9013814
2024-04-18,157.02,158.49,156.21,157.46,7982267
2024-04-19,157.75,157.99,153.91,155.72,11289404
2024-04-22,155.93,159.19,155.66,157.95,8352646
2024-04-23,158.59,160.48,157.96,159.92,8594628
2024-04-24,159.12,161.39,158.82,161.1,11594564
2024-04-25,153.3,158.28,152.76,157.95,18490898
2024-04-26,176.1,176.42,171.4,173.69,36910446
2024-04-29,170.63,171.38,167.06,167.9,23791447
2024-04-30,167.41,169.87,164.5,164.64,14363660
2024-05-01,166.19,168.81,164.9,165.57,14685554
2024-05-02,166.57,168.53,165.69,168.46,10006727
2024-05-03,169.54,169.85,164.98,168.99,14134057
2024-05-06,169.16,169.9,167.89,169.83,9334498
2024-05-07,170.07,173.47,170.0,172.98,12165089
2024-05-08,170.75,171.91,170.52,171.16,7631263
2024-05-09,171.15,172.44,169.93,171.58,7372689
2024-05-10,169.69,171.34,167.91,170.29,12178190
2024-05-13,165.95,170.95,165.76,170.9,12722278
2024-05-14,171.57,172.78,170.42,171.93,11039878
2024-05-15,172.14,174.05,172.03,173.88,9760815
2024-05-16,174.6,176.34,174.05,175.43,10365617
2024-05-17,175.47,177.5,174.98,177.29,9048892
2024-05-20,177.31,179.95,177.22,178.46,9081039
2024-05-21,178.42,179.82,177.31,179.54,6660728
2024-05-22,178.4,178.86,176.78,178.0,7398453
2024-05-23,178.68,179.91,174.54,175.06,8596991
2024-05-24,176.46,177.31,175.2,176.33,7056431
2024-05-28,175.76,178.51,175.68,178.02,8513484
2024-05-29,176.85,178.23,176.26,177.4,7520183
2024-05-30,176.69,176.69,173.23,173.56,8077552
2024-05-31,173.4,174.42,170.97,173.96,9772877
2024-06-03,173.86,175.86,172.45,174.42,9633113
2024-06-04,174.45,175.19,173.22,175.13,6133158
2024-06-05,176.57,177.97,175.29,177.07,8562604
2024-06-06,177.41,178.71,177.21,178.35,8424357
2024-06-07,178.46,179.42,175.79,175.95,8461695
2024-06-10,176.45,178.47,174.38,176.63,8542350
2024-06-11,177.73,178.39,175.44,178.19,6411920
2024-06-12,179.89,182.08,177.78,179.56,9679110
2024-06-13,177.84,178.51,176.66,176.74,6518168
2024-06-14,175.86,178.73,175.85,178.37,5733902
2024-06-17,177.11,179.92,176.49,178.78,7966931
2024-06-18,178.79,178.91,175.62,176.45,8674832
2024-06-20,176.79,178.74,176.46,177.71,8274600
2024-06-21,178.49,182.52,178.06,180.26,20408911
2024-06-24,181.28,182.08,180.23,180.79,9391925
